品目,産地,年,月,数量_kg,金額_円
えび,福岡,2025,8,8,37325
えび,福岡,2025,9,7,34992
えび,福岡,2025,10,7,32400
えび,福岡,2025,11,5,22032
えび,福岡,2025,12,11,61668
伊勢えび,合計,2025,1,2,15876
伊勢えび,合計,2025,2,3,15012
伊勢えび,合計,2025,3,2,34560
伊勢えび,合計,2025,4,12,123714
伊勢えび,合計,2025,5,9,71658
伊勢えび,合計,2025,6,7,47088
伊勢えび,合計,2025,7,5,34668
伊勢えび,合計,2025,8,2,17993
伊勢えび,合計,2025,9,22,175003
伊勢えび,合計,2025,10,35,223452
伊勢えび,合計,2025,11,13,83430
伊勢えび,合計,2025,12,13,70893
伊勢えび,広島,2025,1,2,15876
伊勢えび,広島,2025,2,3,15012
伊勢えび,広島,2025,3,2,34560
伊勢えび,広島,2025,4,7,88182
伊勢えび,広島,2025,5,6,43686
伊勢えび,広島,2025,6,7,47088
伊勢えび,広島,2025,7,3,20412
伊勢えび,広島,2025,8,2,17993
伊勢えび,広島,2025,9,7,63817
伊勢えび,広島,2025,11,2,6480
伊勢えび,広島,2025,12,13,70893
伊勢えび,愛媛,2025,7,2,14256
伊勢えび,大分,2025,4,5,35532
伊勢えび,大分,2025,5,4,27972
伊勢えび,大分,2025,9,15,111186
伊勢えび,大分,2025,10,35,223452
伊勢えび,大分,2025,11,11,76950
あさり,合計,2025,1,501,378039
あさり,合計,2025,2,620,457101
あさり,合計,2025,3,1393,1072722
あさり,合計,2025,4,1555,1196996
あさり,合計,2025,5,1132,861179
あさり,合計,2025,6,663,507970
あさり,合計,2025,7,321,269386
あさり,合計,2025,8,161,126524
あさり,合計,2025,9,223,188025
あさり,合計,2025,10,367,310911
あさり,合計,2025,11,373,315747
あさり,合計,2025,12,355,301498
あさり,広島,2025,1,38,28512
あさり,広島,2025,2,10,8370
あさり,広島,2025,3,423,362205
あさり,広島,2025,4,250,215865
あさり,広島,2025,5,95,80730
あさり,広島,2025,6,20,13770
あさり,広島,2025,7,49,39392
あさり,広島,2025,8,27,18056
あさり,広島,2025,9,4,3024
あさり,広島,2025,10,15,11404
あさり,山口,2025,1,463,349527
あさり,山口,2025,2,610,448731
あさり,山口,2025,3,970,710517
あさり,山口,2025,4,1305,981131
あさり,山口,2025,5,1037,780449
あさり,山口,2025,6,643,494200
あさり,山口,2025,7,272,229994
あさり,山口,2025,8,134,108468
あさり,山口,2025,9,219,185001
あさり,山口,2025,10,352,299507
あさり,山口,2025,11,373,315747
あさり,山口,2025,12,355,301498
はまぐり,合計,2025,1,64,54003
はまぐり,合計,2025,2,61,59465
はまぐり,合計,2025,3,359,313929
はまぐり,合計,2025,4,27,25531
はまぐり,合計,2025,5,9,8489
はまぐり,合計,2025,6,18,14363
はまぐり,合計,2025,7,11,10693
はまぐり,合計,2025,8,4,3283
はまぐり,合計,2025,9,2,1015
はまぐり,合計,2025,10,19,15806
はまぐり,合計,2025,11,29,23820
はまぐり,合計,2025,12,620,563261
はまぐり,三重,2025,1,62,50482
はまぐり,三重,2025,2,55,45144
はまぐり,三重,2025,3,74,60329
はまぐり,三重,2025,10,9,7389
はまぐり,三重,2025,11,17,13953
はまぐり,三重,2025,12,201,179107
はまぐり,広島,2025,1,2,3521
はまぐり,広島,2025,2,6,14321
はまぐり,広島,2025,3,286,253600
はまぐり,広島,2025,4,27,25531
はまぐり,広島,2025,5,9,8489
はまぐり,広島,2025,6,18,14363
はまぐり,広島,2025,7,11,10693
はまぐり,広島,2025,8,4,3283
はまぐり,広島,2025,9,2,1015
はまぐり,広島,2025,10,10,8417
はまぐり,広島,2025,11,12,9867
はまぐり,広島,2025,12,419,384154
ﾎﾝﾋﾞﾉｽ貝,合計,2025,3,72,41732
ﾎﾝﾋﾞﾉｽ貝,合計,2025,4,28,16547
ﾎﾝﾋﾞﾉｽ貝,合計,2025,12,10,6337
ﾎﾝﾋﾞﾉｽ貝,広島,2025,3,72,41732
ﾎﾝﾋﾞﾉｽ貝,広島,2025,4,28,16547
ﾎﾝﾋﾞﾉｽ貝,広島,2025,12,10,6337
さざえ,合計,2025,1,805,694675
さざえ,合計,2025,2,852,804674
さざえ,合計,2025,3,1227,1214883
さざえ,合計,2025,4,778,877691
さざえ,合計,2025,5,486,619019
さざえ,合計,2025,6,697,702121
さざえ,合計,2025,7,734,663088
さざえ,合計,2025,8,923,905642
さざえ,合計,2025,9,1226,1050016
さざえ,合計,2025,10,1400,1072346
さざえ,合計,2025,11,1579,1139759
さざえ,合計,2025,12,2126,1623384
さざえ,広島,2025,1,261,234508
さざえ,広島,2025,2,199,246226
さざえ,広島,2025,3,324,419443
さざえ,広島,2025,4,218,298207
さざえ,広島,2025,5,285,372855
さざえ,広島,2025,6,442,445407
さざえ,広島,2025,7,523,467835
さざえ,広島,2025,8,704,688823
さざえ,広島,2025,9,681,592947
さざえ,広島,2025,10,844,642082
さざえ,広島,2025,11,763,576572
さざえ,広島,2025,12,1147,898392
さざえ,愛媛,2025,1,544,460167
さざえ,愛媛,2025,2,654,558448
さざえ,愛媛,2025,3,903,795440
さざえ,愛媛,2025,4,525,545464
さざえ,愛媛,2025,5,170,212900
さざえ,愛媛,2025,6,255,256714
さざえ,愛媛,2025,7,212,195253
さざえ,愛媛,2025,8,219,216819
さざえ,愛媛,2025,9,546,457069
さざえ,愛媛,2025,10,556,430264
さざえ,愛媛,2025,11,816,563187
さざえ,愛媛,2025,12,979,724992
さざえ,大分,2025,4,35,34020
さざえ,大分,2025,5,32,33264
あわび,合計,2025,1,90,543020
あわび,合計,2025,2,40,237131
あわび,合計,2025,3,33,266900
あわび,合計,2025,4,33,266268
あわび,合計,2025,5,35,232308
あわび,合計,2025,6,25,162724
あわび,合計,2025,7,25,148803
あわび,合計,2025,8,33,199703
あわび,合計,2025,9,37,235634
あわび,合計,2025,10,54,287674
あわび,合計,2025,11,52,240953
あわび,合計,2025,12,104,640053
あわび,広島,2025,1,88,527900
あわび,広島,2025,2,39,230759
あわび,広島,2025,3,31,254351
あわび,広島,2025,4,28,233544
あわび,広島,2025,5,35,229068
あわび,広島,2025,6,25,160564
あわび,広島,2025,7,25,145779
あわび,広島,2025,8,33,199703
あわび,広島,2025,9,36,226238
あわび,広島,2025,10,47,230056
あわび,広島,2025,11,50,226719
あわび,広島,2025,12,98,597501
あわび,愛媛,2025,1,2,15120
あわび,愛媛,2025,2,1,6372
あわび,愛媛,2025,3,2,12549
あわび,愛媛,2025,4,1,3996
あわび,愛媛,2025,5,1,2160
あわび,愛媛,2025,6,1,2160
あわび,愛媛,2025,7,1,3024
あわび,愛媛,2025,9,1,5616
あわび,愛媛,2025,10,1,2160
あわび,愛媛,2025,11,2,14234
あわび,愛媛,2025,12,6,42552
あわび,大分,2025,4,5,28728
あわび,大分,2025,5,1,1080
あわび,大分,2025,9,1,3780
あわび,大分,2025,10,7,55458
とり貝,合計,2025,1,18,74272
とり貝,合計,2025,2,60,151039
とり貝,合計,2025,3,109,234271
とり貝,合計,2025,4,149,346044
とり貝,合計,2025,5,109,312670
とり貝,合計,2025,6,230,479984
とり貝,合計,2025,7,120,230272
とり貝,合計,2025,8,206,367759
とり貝,合計,2025,9,49,213073
とり貝,合計,2025,10,149,181278
とり貝,合計,2025,11,4,130680
とり貝,合計,2025,12,5,191160
とり貝,広島,2025,1,11,6232
とり貝,広島,2025,2,48,38719
とり貝,広島,2025,3,98,132751
とり貝,広島,2025,4,139,245874
とり貝,広島,2025,5,98,209800
とり貝,広島,2025,6,221,393962
とり貝,広島,2025,7,112,149002
とり貝,広島,2025,8,188,205975
とり貝,広島,2025,9,28,31363
とり貝,広島,2025,10,1,2808
とり貝,広島,2025,1,6,55890
とり貝,広島,2025,2,6,59400
とり貝,広島,2025,3,8,75060
とり貝,広島,2025,4,10,100170
とり貝,広島,2025,5,9,84510
とり貝,広島,2025,6,7,67662
とり貝,広島,2025,7,7,62910
とり貝,広島,2025,8,12,113940
とり貝,広島,2025,9,8,75600
とり貝,広島,2025,10,76,87210
とり貝,広島,2025,11,2,31860
とり貝,広島,2025,12,2,87750
とり貝,大分,2025,1,2,12150
とり貝,大分,2025,2,6,52920
とり貝,大分,2025,3,3,26460
とり貝,大分,2025,5,2,18360
とり貝,大分,2025,6,2,18360
とり貝,大分,2025,7,2,18360
とり貝,大分,2025,8,6,47844
とり貝,大分,2025,9,13,106110
とり貝,大分,2025,10,71,91260
とり貝,大分,2025,11,2,98820
とり貝,大分,2025,12,3,103410
みる貝,合計,2025,1,263,863982
みる貝,合計,2025,2,296,806855
みる貝,合計,2025,3,370,985430
みる貝,合計,2025,4,213,664467
みる貝,合計,2025,5,67,357977
みる貝,合計,2025,6,53,268668
みる貝,合計,2025,7,24,136860
みる貝,合計,2025,8,35,206118
みる貝,合計,2025,9,19,112320
みる貝,合計,2025,11,26,91411
みる貝,合計,2025,12,192,666914
みる貝,合計,2025,1,167,327395
みる貝,合計,2025,2,210,361035
みる貝,合計,2025,3,178,269323
みる貝,合計,2025,4,70,105840
みる貝,合計,2025,12,123,285834
みる貝,広島,2025,1,7,12247
みる貝,広島,2025,2,13,22352
みる貝,広島,2025,3,85,127269
みる貝,広島,2025,4,58,87099
みる貝,広島,2025,5,7,9839
みる貝,広島,2025,6,14,34902
みる貝,広島,2025,7,2,2994
みる貝,広島,2025,11,22,65275
みる貝,広島,2025,12,4,16364
みる貝,山口,2025,1,89,524340
みる貝,山口,2025,2,72,423468
みる貝,山口,2025,3,106,588838
みる貝,山口,2025,4,85,471528
みる貝,山口,2025,5,60,348138
みる貝,山口,2025,6,39,233766
みる貝,山口,2025,7,23,133866
みる貝,山口,2025,8,35,206118
みる貝,山口,2025,9,19,112320
みる貝,山口,2025,11,4,26136
みる貝,山口,2025,12,65,364716
その他貝類,合計,2025,1,862,793593
その他貝類,合計,2025,2,1057,903682
その他貝類,合計,2025,3,1299,1231843
その他貝類,合計,2025,4,1166,1165016
その他貝類,合計,2025,5,667,766720
その他貝類,合計,2025,6,908,917260
その他貝類,合計,2025,7,477,557553
その他貝類,合計,2025,8,471,570503
その他貝類,合計,2025,9,401,542958
その他貝類,合計,2025,10,549,556607
その他貝類,合計,2025,11,668,546505
その他貝類,合計,2025,12,1252,773612
その他貝類,福井,2025,1,6,19008
その他貝類,福井,2025,2,9,28944
その他貝類,福井,2025,4,3,9504
その他貝類,福井,2025,5,30,95040
その他貝類,福井,2025,6,18,56592
その他貝類,福井,2025,12,5,20520
その他貝類,三重,2025,1,114,89748
その他貝類,三重,2025,2,80,75060
その他貝類,三重,2025,3,170,159516
その他貝類,三重,2025,4,170,158220
その他貝類,三重,2025,5,148,136404
その他貝類,三重,2025,6,162,149256
その他貝類,三重,2025,7,80,75600
その他貝類,三重,2025,8,100,94176
その他貝類,三重,2025,9,120,112860
その他貝類,三重,2025,10,121,111672
その他貝類,三重,2025,11,124,112644
その他貝類,三重,2025,12,106,100008
その他貝類,島根,2025,1,61,85395
その他貝類,島根,2025,2,49,68597
その他貝類,島根,2025,3,104,145595
その他貝類,島根,2025,4,60,83997
その他貝類,島根,2025,5,44,61595
その他貝類,島根,2025,6,47,65799
その他貝類,島根,2025,7,47,65796
その他貝類,島根,2025,8,64,89597
その他貝類,島根,2025,9,66,92395
その他貝類,島根,2025,10,50,70001
その他貝類,島根,2025,1,48,35856
その他貝類,島根,2025,2,89,69703
その他貝類,島根,2025,3,124,104311
その他貝類,島根,2025,4,129,99701
その他貝類,島根,2025,5,75,66930
その他貝類,島根,2025,6,49,44707
その他貝類,島根,2025,7,41,37913
その他貝類,島根,2025,8,49,45626
その他貝類,島根,2025,9,53,36256
その他貝類,広島,2025,1,580,478471
その他貝類,広島,2025,2,792,538430
その他貝類,広島,2025,3,864,703567
その他貝類,広島,2025,4,752,669253
その他貝類,広島,2025,5,320,343809
その他貝類,広島,2025,6,472,404368
その他貝類,広島,2025,7,200,252424
その他貝類,広島,2025,8,196,267599
その他貝類,広島,2025,9,108,216656
その他貝類,広島,2025,10,311,272928
その他貝類,広島,2025,11,502,346241
その他貝類,広島,2025,12,1109,559934
その他貝類,山口,2025,1,49,74315
その他貝類,山口,2025,2,38,122948
その他貝類,山口,2025,3,33,108054
その他貝類,山口,2025,4,27,79250
その他貝類,山口,2025,5,17,43092
その他貝類,山口,2025,6,155,182066
その他貝類,山口,2025,7,109,125604
その他貝類,山口,2025,8,55,70524
その他貝類,山口,2025,9,53,82631
その他貝類,山口,2025,10,58,79056
その他貝類,山口,2025,11,39,78894
その他貝類,山口,2025,12,14,49356
その他貝類,愛媛,2025,5,28,7344
その他貝類,愛媛,2025,6,1,972
その他貝類,愛媛,2025,7,1,216
その他貝類,愛媛,2025,8,7,2981
その他貝類,愛媛,2025,10,1,1134
その他貝類,愛媛,2025,11,1,1598
その他貝類,愛媛,2025,12,1,270
その他貝類,愛媛,2025,1,4,10800
その他貝類,愛媛,2025,3,4,10800
その他貝類,愛媛,2025,4,3,8100
その他貝類,愛媛,2025,5,3,8100
その他貝類,愛媛,2025,6,5,13500
その他貝類,愛媛,2025,10,4,10800
その他貝類,愛媛,2025,11,2,5400
その他貝類,愛媛,2025,12,4,10800
その他貝類,大分,2025,4,23,56991
その他貝類,大分,2025,5,2,4406
その他貝類,大分,2025,9,1,2160
その他貝類,大分,2025,10,5,11016
その他貝類,大分,2025,11,1,1728
その他貝類,大分,2025,12,15,32724
あゆ,合計,2025,3,1,2160
あゆ,合計,2025,4,9,17072
あゆ,合計,2025,5,81,157318
あゆ,合計,2025,6,146,290484
あゆ,合計,2025,7,135,257257
あゆ,合計,2025,8,175,327472
あゆ,合計,2025,9,114,232524
あゆ,合計,2025,10,52,122904
あゆ,合計,2025,11,3,7128
あゆ,広島,2025,3,1,2160
あゆ,広島,2025,4,9,17072
あゆ,広島,2025,5,81,157318
あゆ,広島,2025,6,146,290484
あゆ,広島,2025,7,135,257257
あゆ,広島,2025,8,175,327472
あゆ,広島,2025,9,114,232524
あゆ,広島,2025,10,52,122904
あゆ,広島,2025,11,3,7128
うなぎ,合計,2025,1,34,179718
うなぎ,合計,2025,2,15,91844
うなぎ,合計,2025,3,35,215133
うなぎ,合計,2025,4,39,242457
うなぎ,合計,2025,5,51,318442
うなぎ,合計,2025,6,103,645647
うなぎ,合計,2025,7,603,3809903
うなぎ,合計,2025,8,98,607130
うなぎ,合計,2025,9,39,241939
うなぎ,合計,2025,10,31,193040
うなぎ,合計,2025,11,44,273638
うなぎ,合計,2025,12,35,217668
うなぎ,広島,2025,1,34,179718
うなぎ,広島,2025,2,15,91844
うなぎ,広島,2025,3,35,215133
うなぎ,広島,2025,4,39,242457
うなぎ,広島,2025,5,51,318442
うなぎ,広島,2025,6,103,645647
うなぎ,広島,2025,7,603,3809903
うなぎ,広島,2025,8,98,607130
うなぎ,広島,2025,9,39,241939
うなぎ,広島,2025,10,31,193040
うなぎ,広島,2025,11,44,273638
うなぎ,広島,2025,12,35,217668
その他淡水魚類,合計,2025,1,3,3888
その他淡水魚類,合計,2025,2,2,7056
その他淡水魚類,合計,2025,3,8,27063
その他淡水魚類,合計,2025,5,24,12057
その他淡水魚類,合計,2025,6,4,13365
その他淡水魚類,合計,2025,7,1,3421
その他淡水魚類,合計,2025,8,2,4547
その他淡水魚類,合計,2025,9,2,6807
その他淡水魚類,合計,2025,12,2,6843
その他淡水魚類,広島,2025,1,3,3888
その他淡水魚類,広島,2025,2,2,7056
その他淡水魚類,広島,2025,3,8,27063
その他淡水魚類,広島,2025,5,1,3136
その他淡水魚類,広島,2025,6,4,13365
その他淡水魚類,広島,2025,7,1,3421
その他淡水魚類,広島,2025,8,1,4277
その他淡水魚類,広島,2025,9,2,6807
その他淡水魚類,広島,2025,12,2,6843
その他淡水魚類,愛媛,2025,5,24,8921
その他淡水魚類,愛媛,2025,8,1,270
その他鮮魚類,合計,2025,1,3026,2938381
その他鮮魚類,合計,2025,2,4545,3358790
その他鮮魚類,合計,2025,3,5409,4303007
その他鮮魚類,合計,2025,4,7448,4915079
その他鮮魚類,合計,2025,5,8645,5902958
その他鮮魚類,合計,2025,6,7185,5271501
その他鮮魚類,合計,2025,7,5356,3379109
その他鮮魚類,合計,2025,8,9449,6854536
その他鮮魚類,合計,2025,9,7932,5713516
その他鮮魚類,合計,2025,10,8289,5348913
その他鮮魚類,合計,2025,11,9933,6007592
その他鮮魚類,合計,2025,12,6504,4720323
かき,合計,2025,1,1519,3373887
かき,合計,2025,2,1787,3896212
かき,合計,2025,3,1644,3216150
かき,合計,2025,4,765,1684314
かき,合計,2025,5,28,40370
かき,合計,2025,6,2,1663
かき,合計,2025,7,2,2592
かき,合計,2025,8,50,21600
かき,合計,2025,9,13,12528
かき,合計,2025,10,634,1339468
かき,合計,2025,11,1070,2648848
かき,合計,2025,12,3182,8627780
かき,広島,2025,1,1519,3373887
かき,広島,2025,2,1787,3896212
かき,広島,2025,3,1644,3216150
かき,広島,2025,4,765,1684314
かき,広島,2025,5,28,40370
かき,広島,2025,6,2,1663
かき,広島,2025,7,2,2592
かき,広島,2025,8,50,21600
かき,広島,2025,9,13,12528
かき,広島,2025,10,634,1339468
かき,広島,2025,11,1070,2648848
かき,広島,2025,12,3182,8627780
